Unnamed: 0,tconst,ordering,nconst,category,job,characters
3102190,tt0436339,10,nm0704909,composer,\N,\N
3102191,tt0436339,1,nm0004715,actor,\N,"[""Kip Killian""]"
3102192,tt0436339,2,nm0004851,actress,\N,"[""Juarez""]"
3102193,tt0436339,3,nm0302108,actor,\N,"[""Ben""]"
3102194,tt0436339,4,nm0631490,actor,\N,"[""Saber""]"
3102195,tt0436339,5,nm0947087,director,\N,\N
3102196,tt0436339,6,nm0926727,writer,screenplay,\N
3102197,tt0436339,7,nm0926729,writer,screenplay,\N
3102198,tt0436339,8,nm0416408,writer,story,\N
3102199,tt0436339,9,nm0000988,producer,producer,\N
3213372,tt0452598,10,nm0506613,producer,producer,\N
3213373,tt0452598,1,nm0000188,actor,\N,"[""Tom Baker""]"
3213374,tt0452598,2,nm0001372,actress,\N,"[""Kate Baker""]"
3213375,tt0452598,3,nm0240381,actress,\N,"[""Lorraine Baker""]"
3213376,tt0452598,4,nm0506405,actor,\N,"[""Jimmy Murtaugh""]"
3213377,tt0452598,5,nm0788202,director,\N,\N
3213378,tt0452598,6,nm0363958,writer,written by,\N
3213379,tt0452598,7,nm0864471,writer,characters,\N
3213380,tt0452598,8,nm0318326,writer,"novel ""Cheaper by the Dozen""",\N
3213381,tt0452598,9,nm0136950,writer,"novel ""Cheaper by the Dozen""",\N
3250608,tt0457993,10,nm0153724,producer,producer,\N
3250609,tt0457993,1,nm0761498,actor,\N,"[""Stitch""]"
3250610,tt0457993,2,nm0266824,actress,\N,"[""Lilo Pelekai""]"
3250611,tt0457993,3,nm0000119,actress,\N,"[""Nani""]"
3250612,tt0457993,4,nm0001773,actor,\N,"[""Dr. Jumba Jookiba""]"
3250613,tt0457993,5,nm1713427,director,\N,\N
3250614,tt0457993,6,nm1902232,director,\N,\N
3250615,tt0457993,7,nm0349966,writer,screenplay by,\N
3250616,tt0457993,8,nm0432612,writer,screenplay by,\N
3250617,tt0457993,9,nm0524710,writer,\N,\N
3252608,tt0458290,10,nm0845941,actress,\N,"[""Padm茅 Amidala"",""Betty Droid"",""Karis""]"
3252609,tt0458290,1,nm0437454,actor,\N,"[""Narrator"",""Yoda"",""Admiral Yularen""]"
3252610,tt0458290,2,nm0048389,actor,\N,"[""Clone Troopers"",""Captain Rex"",""Commander Cody""]"
3252611,tt0458290,3,nm1782667,actor,\N,"[""Anakin Skywalker"",""Lom Pyke"",""Almec's Scout""]"
3252612,tt0458290,4,nm0852517,actor,\N,"[""Obi-Wan Kenobi"",""Plo Koon"",""Rako Hardeen""]"
3252613,tt0458290,5,nm0000184,writer,created by,\N
3252614,tt0458290,6,nm0237065,actress,\N,"[""Ahsoka Tano"",""K2-B4"",""Ahsoka""]"
3252615,tt0458290,7,nm0003214,actor,\N,"[""Battle Droids"",""General Grievous"",""Wat Tambor""]"
3252616,tt0458290,8,nm0123553,actor,\N,"[""Count Dooku"",""Cad Bane"",""Nix Card""]"
3252617,tt0458290,9,nm0141333,actor,\N,"[""Mace Windu"",""Council Member"",""Cultist""]"
3392440,tt0479113,1,nm0028764,director,\N,\N
3392441,tt0479113,2,nm1285750,director,\N,\N
3392442,tt0479113,3,nm1575873,producer,producer,\N
3392443,tt0479113,4,nm0315974,composer,\N,\N
3392444,tt0479113,5,nm0003479,editor,\N,\N
3392445,tt0479113,6,nm0215455,production_designer,\N,\N
3438947,tt0486761,10,nm0594587,editor,\N,\N
3438948,tt0486761,1,nm0153738,actress,\N,"[""Lilo""]"
3438949,tt0486761,2,nm0761498,actor,\N,"[""Stitch"",""Leroy""]"
3438950,tt0486761,3,nm0001773,actor,\N,"[""Dr. Jumba""]"
3438951,tt0486761,4,nm0567852,actor,\N,"[""Pleakley""]"
3438952,tt0486761,5,nm0186038,director,\N,\N
3438953,tt0486761,6,nm0304432,director,\N,\N
3438954,tt0486761,7,nm0934897,writer,written by,\N
3438955,tt0486761,8,nm0213450,writer,characters,\N
3438956,tt0486761,9,nm0002370,composer,\N,\N
6323894,tt0852863,10,nm0310929,actor,\N,"[""Buford Van Stomm"",""Boofgard"",""Buford van Stomm""]"
6323895,tt0852863,1,nm1605108,actor,\N,"[""Phineas Flynn"",""Dr. Phineastein"",""Multiman""]"
6323896,tt0852863,2,nm1032473,actor,\N,"[""Ferb Fletcher"",""Ferbgore"",""Ferbguy""]"
6323897,tt0852863,3,nm0693933,actor,\N,"[""Dr. Heinz Doofenshmirtz"",""Additional Voices"",""Self""]"
6323898,tt0852863,4,nm0864308,actress,\N,"[""Candace Flynn"",""Can-tok"",""Constance""]"
6323899,tt0852863,5,nm0550578,writer,creator,\N
6323900,tt0852863,6,nm0005352,actress,\N,"[""Linda Flynn-Fletcher"",""Grandma Betty-Jo Flynn"",""Linda Flynn""]"
6323901,tt0852863,7,nm0048389,actor,\N,"[""Perry the Platypus"",""Additional Voices"",""Dr. Diminutive""]"
6323902,tt0852863,8,nm1351987,actress,\N,"[""Isabella Garcia-Shapiro"",""Jenny Brown"",""Additional Voices""]"
6323903,tt0852863,9,nm0997689,actor,\N,"[""Baljeet Tjinder"",""Baljeetolas of the Nerding Realm"",""Baljug""]"
6454864,tt0870154,10,nm0326247,writer,screen story by,\N
6454865,tt0870154,1,nm0425005,actor,\N,"[""Frank Wolff""]"
6454866,tt0870154,2,nm1289434,actress,\N,"[""Lily Houghton""]"
6454867,tt0870154,3,nm1183149,actor,\N,"[""Aguirre""]"
6454868,tt0870154,4,nm3099754,actor,\N,"[""MacGregor Houghton""]"
6454869,tt0870154,5,nm1429471,director,\N,\N
6454870,tt0870154,6,nm0338169,writer,screenplay by,\N
6454871,tt0870154,7,nm0275629,writer,screenplay by,\N
6454872,tt0870154,8,nm0720135,writer,screenplay by,\N
6454873,tt0870154,9,nm0636358,writer,screen story by,\N
7005542,tt0945571,1,nm0941125,archive_footage,\N,"[""Ernie""]"
7005543,tt0945571,2,nm0003977,director,\N,\N
7005544,tt0945571,3,nm0682066,writer,story,\N
7005545,tt0945571,4,nm0102691,writer,story,\N
7005546,tt0945571,5,nm0764780,producer,producer,\N
7005547,tt0945571,6,nm0315974,composer,\N,\N
7005548,tt0945571,7,nm0003479,editor,\N,\N
7005549,tt0945571,8,nm0391961,production_designer,\N,\N
7054422,tt0952640,10,nm0501999,composer,\N,\N
7054423,tt0952640,1,nm0005134,actor,\N,"[""Dave""]"
7054424,tt0952640,2,nm0046559,actor,\N,"[""Alvin""]"
7054425,tt0952640,3,nm0439739,actress,\N,"[""Theodore""]"
7054426,tt0952640,4,nm0189144,actor,\N,"[""Ian""]"
7054427,tt0952640,5,nm0384722,director,\N,\N
7054428,tt0952640,6,nm0900140,writer,screenplay,\N
7054429,tt0952640,7,nm0574509,writer,screenplay,\N
7054430,tt0952640,8,nm0899531,writer,screenplay,\N
7054431,tt0952640,9,nm0046564,writer,characters Alvin and the Chipmunks,\N
7123603,tt0962726,10,nm0033096,cinematographer,director of photography,\N
7123604,tt0962726,1,nm1374980,actor,\N,"[""Troy Bolton""]"
7123605,tt0962726,2,nm1227814,actress,\N,"[""Gabriella Montez""]"
7123606,tt0962726,3,nm0864308,actress,\N,"[""Sharpay Evans""]"
7123607,tt0962726,4,nm1727317,actor,\N,"[""Ryan Evans""]"
7123608,tt0962726,5,nm0650905,director,\N,\N
7123609,tt0962726,6,nm0058302,writer,written by,\N
7123610,tt0962726,7,nm0096115,producer,producer,\N
7123611,tt0962726,8,nm0742492,producer,producer,\N
7123612,tt0962726,9,nm0492714,composer,\N,\N
7358636,tt0997047,10,nm0348151,producer,producer,\N
7358637,tt0997047,1,nm0712368,actress,\N,"[""Melanie""]"
7358638,tt0997047,2,nm0001454,actor,\N,"[""James""]"
7358639,tt0997047,3,nm0005552,actress,\N,"[""Michelle""]"
7358640,tt0997047,4,nm0480775,actor,\N,"[""Judge""]"
7358641,tt0997047,5,nm0474955,director,\N,\N
7358642,tt0997047,6,nm0595088,writer,written by,\N
7358643,tt0997047,7,nm0933144,writer,written by,\N
7358644,tt0997047,8,nm0666791,writer,written by,\N
7358645,tt0997047,9,nm0202425,writer,written by,\N
7837738,tt1013542,10,nm0004475,producer,producer,\N
7837739,tt1013542,1,nm1169619,actress,\N,"[""Chanel""]"
7837745,tt1013542,2,nm0117009,actress,\N,"[""Dorinda""]"
7837746,tt1013542,3,nm1170124,actress,\N,"[""Aqua""]"
7837749,tt1013542,4,nm0786022,actor,\N,"[""Kamal Uncle""]"
7837750,tt1013542,5,nm0388505,director,\N,\N
7837757,tt1013542,6,nm0073504,writer,story by,\N
7837758,tt1013542,7,nm0304091,writer,teleplay by,\N
7837759,tt1013542,8,nm1339000,writer,series of books,\N
7837760,tt1013542,9,nm0806473,writer,teleplay by,\N
9263684,tt1053810,10,nm1651942,producer,producer,\N
9263685,tt1053810,1,nm0005562,actor,\N,"[""Kenny Bostick""]"
9263686,tt1053810,2,nm0085312,actor,\N,"[""Brad Harris""]"
9263687,tt1053810,3,nm0000188,actor,\N,"[""Stu Preissler""]"
9263696,tt1053810,4,nm0000092,actor,\N,"[""Narrator""]"
9263697,tt1053810,5,nm0291205,director,\N,\N
9263698,tt1053810,6,nm0291442,writer,screenplay,\N
9263699,tt1053810,7,nm2696996,writer,"book ""The Big Year: A Tale of Man, Nature, and Fowl Obsession""",\N
9263708,tt1053810,8,nm0180366,producer,producer,\N
9263709,tt1053810,9,nm0000436,producer,producer,\N
10109535,tt1078912,10,nm0006293,composer,\N,\N
10109536,tt1078912,1,nm0001774,actor,\N,"[""Larry Daley""]"
10109538,tt1078912,2,nm0005562,actor,\N,"[""Jedediah""]"
10109539,tt1078912,3,nm0010736,actress,\N,"[""Amelia Earhart""]"
10109545,tt1078912,4,nm0000279,actor,\N,"[""Kahmunrah"",""The Thinker"",""Abe Lincoln""]"
10109546,tt1078912,5,nm0506613,director,\N,\N
10109550,tt1078912,6,nm0304830,writer,written by,\N
10109551,tt1078912,7,nm0502073,writer,written by,\N
10109557,tt1078912,8,nm0055431,producer,producer,\N
10109558,tt1078912,9,nm0001060,producer,producer,\N
10487238,tt1090750,10,nm0831395,editor,\N,\N
10487239,tt1090750,1,nm0652089,actress,\N,"[""Melissa Morris""]"
10487245,tt1090750,2,nm1273708,actor,\N,"[""Wheeze""]"
10487246,tt1090750,3,nm1489118,actor,\N,"[""Merv""]"
10487252,tt1090750,4,nm1947831,actor,\N,"[""Trip Zoome""]"
10487253,tt1090750,5,nm0388505,director,\N,\N
10487259,tt1090750,6,nm1115263,writer,written by,\N
10487260,tt1090750,7,nm0769913,producer,producer,\N
10487266,tt1090750,8,nm1265485,composer,\N,\N
10487267,tt1090750,9,nm0538610,cinematographer,director of photography,\N
11712587,tt1127884,10,nm0025465,cinematographer,director of photography,\N
11712588,tt1127884,1,nm1415323,self,\N,"[""Self"",""Hannah Montana""]"
11712594,tt1127884,2,nm2635467,self,\N,"[""Themselves - Special Guest""]"
11712595,tt1127884,3,nm0650905,self,\N,"[""Self - Tour Director""]"
11712602,tt1127884,4,nm0004854,self,\N,"[""Self""]"
11712603,tt1127884,5,nm0376712,director,\N,\N
11712610,tt1127884,6,nm0689954,writer,character based on the series created by,\N
11712611,tt1127884,7,nm0180902,writer,character based on the series created by,\N
11712617,tt1127884,8,nm0639434,writer,character based on the series created by,\N
11712618,tt1127884,9,nm0720085,producer,producer,\N
12796536,tt1159961,10,nm0752633,editor,\N,\N
12796537,tt1159961,1,nm0004877,archive_footage,\N,"[""Self""]"
12796542,tt1159961,2,nm0005124,archive_footage,\N,"[""Self""]"
12796543,tt1159961,3,nm0004894,archive_footage,\N,"[""Self""]"
12796550,tt1159961,4,nm0353893,actor,\N,"[""Narrator""]"
12796551,tt1159961,5,nm1344116,writer,screenplay,\N
12796558,tt1159961,6,nm1154296,producer,producer,\N
12796559,tt1159961,7,nm2092016,composer,\N,\N
12796566,tt1159961,8,nm0447762,editor,\N,\N
12796567,tt1159961,9,nm0623359,editor,\N,\N
13070128,tt11681250,10,nm0635742,cinematographer,\N,\N
13070129,tt11681250,1,nm0820053,actress,\N,"[""Agnes""]"
13070130,tt11681250,2,nm3255459,actress,\N,"[""Eleanor""]"
13070131,tt11681250,3,nm0544448,actress,\N,"[""Opal""]"
13070132,tt11681250,4,nm0121620,actress,\N,"[""Greta""]"
13070133,tt11681250,5,nm0536632,director,\N,\N
13070134,tt11681250,6,nm2876788,writer,screenplay by,\N
13070135,tt11681250,7,nm2602433,writer,screenplay by,\N
13070136,tt11681250,8,nm3808455,producer,producer,\N
13070137,tt11681250,9,nm0006235,composer,\N,\N
14199159,tt1204342,10,nm0065100,composer,\N,\N
14199160,tt1204342,1,nm0010736,actress,\N,"[""Mary""]"
14199165,tt1204342,2,nm0781981,actor,\N,"[""Gary""]"
14199166,tt1204342,3,nm0177933,actor,\N,"[""Tex Richman""]"
14199171,tt1204342,4,nm0429069,actress,\N,"[""CDE Executive""]"
14199172,tt1204342,5,nm0090386,director,\N,\N
14199177,tt1204342,6,nm0831557,writer,written by,\N
14199178,tt1204342,7,nm0001345,writer,based on,\N
14199182,tt1204342,8,nm0387674,producer,producer,\N
14199183,tt1204342,9,nm0509414,producer,producer,\N
15841352,tt12607910,10,nm4983044,director,\N,\N
15841353,tt12607910,1,nm0461498,actress,\N,\N
15841354,tt12607910,2,nm1659482,actress,\N,"[""Tina Knowles-Lawson""]"
15841355,tt12607910,3,nm0419650,actor,\N,"[""Special Appearance""]"
15841356,tt12607910,4,nm6223040,actress,\N,"[""Blue Ivy Carter""]"
15841357,tt12607910,5,nm6483324,director,\N,\N
15841358,tt12607910,6,nm8802062,director,\N,\N
15841359,tt12607910,7,nm7577540,director,\N,\N
15841360,tt12607910,8,nm6438942,director,\N,\N
15841361,tt12607910,9,nm1764613,director,\N,\N
16765100,tt1294226,10,nm0956374,composer,\N,\N
16765101,tt1294226,1,nm1415323,actress,\N,"[""Ronnie Miller""]"
16765111,tt1294226,2,nm2955013,actor,\N,"[""Will Blakelee""]"
16765112,tt1294226,3,nm0001427,actor,\N,"[""Steve Miller""]"
16765123,tt1294226,4,nm1544100,actor,\N,"[""Jonah Miller""]"
16765124,tt1294226,5,nm1455688,director,\N,\N
16765125,tt1294226,6,nm0817023,writer,screenplay,\N
16765126,tt1294226,7,nm3491486,writer,screenplay,\N
16765128,tt1294226,8,nm0316774,producer,producer,\N
16765129,tt1294226,9,nm0788202,producer,producer,\N
17860227,tt1334106,10,nm0918083,writer,based on the marvel comics by,\N
17860228,tt1334106,1,nm0413168,actor,\N,"[""Logan"",""Wolverine""]"
17860239,tt1334106,2,nm0000630,actor,\N,"[""Victor Creed"",""Sabretooth""]"
17860240,tt1334106,3,nm1443238,actor,\N,"[""John Wraith""]"
17860246,tt1334106,4,nm0282649,actor,\N,"[""William Stryker""]"
17860247,tt1334106,5,nm0849314,director,\N,\N
17860253,tt1334106,6,nm0973233,writer,\N,\N
17860254,tt1334106,7,nm1129269,writer,writing,\N
17860255,tt1334106,8,nm0859471,writer,based on the marvel comics by,\N
17860256,tt1334106,9,nm1079460,writer,based on the marvel comics by,\N
19565486,tt14062858,1,nm2740450,director,\N,\N
19565487,tt14062858,2,nm1243271,producer,producer,\N
19565488,tt14062858,3,nm1316040,composer,\N,\N
19565489,tt14062858,4,nm2157365,editor,\N,\N
19565490,tt14062858,5,nm7255674,production_designer,\N,\N
21209848,tt14602326,10,nm0000370,writer,based on his Haunted Mansion,\N
21209849,tt14602326,1,nm0004715,actor,\N,"[""The Host""]"
21209850,tt14602326,2,nm0378245,actress,\N,"[""The Bride""]"
21209851,tt14602326,3,nm2023050,actor,\N,"[""The Caretaker""]"
21209852,tt14602326,4,nm1304328,actress,\N,"[""The Driver""]"
21209853,tt14602326,5,nm0857130,director,\N,\N
21209854,tt14602326,6,nm0057321,writer,teleplay by,\N
21209855,tt14602326,7,nm8566357,writer,teleplay by,\N
21209856,tt14602326,8,nm0507355,writer,story by,\N
21209857,tt14602326,9,nm0001345,writer,based on his Muppets,\N
22001993,tt1485796,10,nm0867768,producer,producer,\N
22001994,tt1485796,1,nm0413168,actor,\N,"[""P.T. Barnum""]"
22002003,tt1485796,2,nm0931329,actress,\N,"[""Charity Barnum""]"
22002004,tt1485796,3,nm1374980,actor,\N,"[""Phillip Carlyle""]"
22002013,tt1485796,4,nm3918035,actress,\N,"[""Anne Wheeler""]"
22002014,tt1485796,5,nm1243905,director,\N,\N
22002023,tt1485796,6,nm0081081,writer,screenplay by,\N
22002024,tt1485796,7,nm0174374,writer,screenplay by,\N
22002033,tt1485796,8,nm1858656,producer,producer,\N
22002034,tt1485796,9,nm0548257,producer,producer,\N
24325599,tt1571313,10,nm9624979,actor,\N,"[""Kripan""]"
24325600,tt1571313,1,nm2080328,actress,\N,"[""Mikayla Makoola""]"
24325609,tt1571313,2,nm2480883,actor,\N,"[""King Duke 'Boomer' Parker"",""King Boomer"",""Boomer""]"
24325610,tt1571313,3,nm3732491,actor,\N,"[""Mason Makoola""]"
24325619,tt1571313,4,nm2452327,actor,\N,"[""Lanny""]"
24325620,tt1571313,5,nm0189137,writer,creator,\N
24325629,tt1571313,6,nm0389668,writer,creator,\N
24325630,tt1571313,7,nm1102053,actor,\N,"[""King Brady"",""Brady""]"
24325639,tt1571313,8,nm0382791,actor,\N,"[""King Boz""]"
24325640,tt1571313,9,nm4686610,actor,\N,"[""Palace Gaurd""]"
24954070,tt1604171,10,nm0787427,cinematographer,\N,\N
24954071,tt1604171,1,nm1631435,actress,\N,"[""Nova Prescott""]"
24954072,tt1604171,2,nm2973459,actor,\N,"[""Jesse Richter""]"
24954073,tt1604171,3,nm0633228,actor,\N,"[""Tyler Barso""]"
24954074,tt1604171,4,nm2836740,actress,\N,"[""Simone Daniels""]"
24954075,tt1604171,5,nm0638271,director,\N,\N
24954076,tt1604171,6,nm2251854,writer,written by,\N
24954077,tt1604171,7,nm0341372,producer,producer,\N
24954078,tt1604171,8,nm3808455,producer,producer,\N
24954079,tt1604171,9,nm0527091,composer,\N,\N
27323131,tt1790809,10,nm0064181,writer,based on characters created by,\N
27323132,tt1790809,1,nm0000136,actor,\N,"[""Captain Jack Sparrow""]"
27323133,tt1790809,2,nm0001691,actor,\N,"[""Captain Hector Barbossa""]"
27323134,tt1790809,3,nm0000849,actor,\N,"[""Captain Salazar""]"
27323135,tt1790809,4,nm0089217,actor,\N,"[""Will Turner""]"
27323136,tt1790809,5,nm1461392,director,\N,\N
27323137,tt1790809,6,nm1650283,director,\N,\N
27323138,tt1790809,7,nm0622288,writer,screenplay by,\N
27323139,tt1790809,8,nm0744429,writer,story by,\N
27323140,tt1790809,9,nm0254645,writer,based on characters created by,\N
28052939,tt1843230,10,nm0211087,actress,\N,"[""Belle French"",""Belle Gold"",""Belle""]"
28052940,tt1843230,1,nm0329481,actress,\N,"[""Mary Margaret Blanchard"",""Snow White"",""Queen Snow White""]"
28052941,tt1843230,2,nm0607185,actress,\N,"[""Emma Swan""]"
28052942,tt1843230,3,nm0663469,actress,\N,"[""Regina Mills"",""Evil Queen"",""Roni""]"
28052943,tt1843230,4,nm0001015,actor,\N,"[""Mr. Gold"",""Rumplestiltskin"",""Weaver""]"
28052944,tt1843230,5,nm0395271,writer,created by,\N
28052945,tt1843230,6,nm0457736,writer,created by,\N
28052946,tt1843230,7,nm2765519,actor,\N,"[""Henry Mills"",""Prince Henry""]"
28052947,tt1843230,8,nm2796047,actor,\N,"[""David Nolan"",""Prince Charming"",""Prince James""]"
28052948,tt1843230,9,nm1524440,actor,\N,"[""Captain Killian 'Hook' Jones"",""Rogers"",""Captain Hook""]"
28083751,tt1846442,10,nm0527668,composer,\N,\N
28083752,tt1846442,1,nm3111874,actress,\N,"[""Miyoko""]"
28083753,tt1846442,2,nm0576586,actor,\N,"[""Ad Man""]"
28083754,tt1846442,3,nm0005442,actress,\N,"[""Kate Stanton""]"
28083755,tt1846442,4,nm0245473,actress,\N,"[""Milk Maid Salesgirl""]"
28083756,tt1846442,5,nm0371348,director,\N,\N
28083757,tt1846442,6,nm0578850,writer,teleplay by,\N
28083758,tt1846442,7,nm0115114,writer,teleplay by,\N
28083759,tt1846442,8,nm4671079,writer,story by,\N
28083760,tt1846442,9,nm0628255,producer,producer,\N
28285524,tt1865769,10,nm4433743,actor,\N,"[""Tony Chiccolini"",""Tony""]"
28285525,tt1865769,1,nm2913275,actress,\N,"[""Jessie Prescott""]"
28285526,tt1865769,2,nm2572554,actress,\N,"[""Emma Ross""]"
28285527,tt1865769,3,nm2624602,actor,\N,"[""Luke Ross""]"
28285528,tt1865769,4,nm3557613,actor,\N,"[""Ravi Ross""]"
28285529,tt1865769,5,nm0250518,writer,created by,\N
28285530,tt1865769,6,nm0048832,writer,created by,\N
28285531,tt1865769,7,nm0891291,writer,created by,\N
28285532,tt1865769,8,nm2857655,actress,\N,"[""Zuri Ross""]"
28285533,tt1865769,9,nm0150255,actor,\N,"[""Bertram"",""Bertram Winkle""]"
30865562,tt2140373,10,nm0828130,producer,producer,\N
30865563,tt2140373,1,nm0000668,actress,\N,"[""P.L. Travers""]"
30865564,tt2140373,2,nm0000158,actor,\N,"[""Walt Disney""]"
30865565,tt2140373,3,nm4003520,actress,\N,"[""Ginty""]"
30865566,tt2140373,4,nm0268199,actor,\N,"[""Travers Goff""]"
30865567,tt2140373,5,nm0359387,director,\N,\N
30865568,tt2140373,6,nm0545150,writer,written by,\N
30865569,tt2140373,7,nm0810055,writer,written by,\N
30865570,tt2140373,8,nm1503097,producer,producer,\N
30865571,tt2140373,9,nm0654077,producer,producer,\N
31411363,tt2252938,10,nm0123553,actor,\N,"[""Additional Voices"",""Captain""]"
31411364,tt2252938,1,nm1442113,actor,\N,"[""Wander"",""Additional Voices"",""Cartoon Wander""]"
31411365,tt2252938,2,nm0934589,actress,\N,"[""Sylvia"",""Additional Voices"",""Michelle""]"
31411366,tt2252938,3,nm1584992,actor,\N,"[""Lord Hater"",""Additional Voices"",""Cashier""]"
31411367,tt2252938,4,nm0444786,actor,\N,"[""Commander Peepers"",""Additional Voices"",""King Bingleborp""]"
31411368,tt2252938,5,nm0566833,writer,creator,\N
31411369,tt2252938,6,nm0851317,actor,\N,"[""Additional Voices"",""Masked Lord Dominator"",""Captain Tim""]"
31411370,tt2252938,7,nm0726184,actor,\N,"[""Emperor Awesome"",""Additional Voices"",""Something the So and So""]"
31411371,tt2252938,8,nm3644706,actress,\N,"[""Lord Dominator"",""Additional Voices""]"
31411372,tt2252938,9,nm3086712,actor,\N,"[""Major Threat"",""Additional Voices"",""Jeff""]"
33463446,tt2980706,10,nm1805074,production_designer,\N,\N
33463447,tt2980706,1,nm0176981,actor,\N,"[""Dusty Crophopper""]"
33463448,tt2980706,2,nm0000438,actor,\N,"[""Blade Ranger""]"
33463449,tt2980706,3,nm0100866,actress,\N,"[""Lil' Dipper""]"
33463450,tt2980706,4,nm0035664,actor,\N,"[""Maru""]"
33463451,tt2980706,5,nm0304432,director,\N,\N
33463452,tt2980706,6,nm0397377,writer,story and screenplay by,\N
33463453,tt2980706,7,nm0057664,producer,producer,\N
33463454,tt2980706,8,nm0006183,composer,\N,\N
33463455,tt2980706,9,nm0007171,editor,\N,\N
33693385,tt3089630,10,nm0236462,composer,\N,\N
33693386,tt3089630,1,nm9500254,actor,\N,"[""Artemis Fowl""]"
33693387,tt3089630,2,nm7107447,actress,\N,"[""Holly Short""]"
33693388,tt3089630,3,nm1265802,actor,\N,"[""Mulch Diggums""]"
33693389,tt3089630,4,nm8165603,actress,\N,"[""Juliet""]"
33693390,tt3089630,5,nm0000110,director,\N,\N
33693391,tt3089630,6,nm1379619,writer,based on the novel by,\N
33693392,tt3089630,7,nm0566100,writer,screenplay by,\N
33693393,tt3089630,8,nm0574217,writer,screenplay by,\N
33693394,tt3089630,9,nm0388788,producer,producer,\N
34010034,tt3228774,10,nm1587813,writer,story by,\N
34010035,tt3228774,1,nm1297015,actress,\N,"[""Estella"",""Cruella""]"
34010036,tt3228774,2,nm0000668,actress,\N,"[""The Baroness""]"
